group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B14MST4,548.0,1.0,1.0,0.0
random,B14MST4,1133.0,1.0,1.0,0.0
random,B9MDT4,1826.0,1.0,0.8333333333333334,0.16666666666666663
random,B10MDT2,1087.0,1.0,1.0,0.0
random,B10MDT5,366.0,0.9666666666666667,0.0,0.9666666666666667
random,B20MDT2,1810.0,1.0,0.13333333333333333,0.8666666666666667
random,B11MST3,443.0,1.0,0.13333333333333333,0.8666666666666667
random,B13MST5,1915.0,1.0,1.0,0.0
random,B14MST4,1489.0,0.3,1.0,-0.7
random,B14MST2,536.0,1.0,1.0,0.0
random,B20MDT5,989.0,0.5666666666666667,0.5333333333333333,0.033333333333333326
random,B10MST4,508.0,0.2,0.6666666666666666,-0.4666666666666666
random,B14MDT4,962.0,0.8333333333333334,0.16666666666666666,0.6666666666666667
random,B12MDT4,861.0,0.4,0.23333333333333334,0.16666666666666669
random,B13MDT1,1147.0,1.0,1.0,0.0
random,B17MDT1,460.0,0.16666666666666666,0.8333333333333334,-0.6666666666666667
random,B8MDT2,351.0,0.4,0.5,-0.09999999999999998
random,B14MST5,1621.0,0.5333333333333333,1.0,-0.4666666666666667
random,B11MST1,910.0,1.0,1.0,0.0
random,B6MDT3,572.0,0.16666666666666666,0.5,-0.33333333333333337
random,B13MDT1,834.0,0.16666666666666666,0.3333333333333333,-0.16666666666666666
random,B17MST2,428.0,0.4666666666666667,0.4666666666666667,0.0
random,B10MST4,1521.0,0.4666666666666667,0.4,0.06666666666666665
random,B20MDT3,331.0,0.1,1.0,-0.9
random,B20MDT3,728.0,0.26666666666666666,1.0,-0.7333333333333334
random,B12MDT4,1287.0,0.5,0.0,0.5
random,B8MST1,1631.0,0.4,0.4,0.0
random,B5MST1,447.0,0.5333333333333333,0.0,0.5333333333333333
random,B14MDT2,1660.0,0.5333333333333333,0.6333333333333333,-0.09999999999999998
random,B14MST2,1506.0,1.0,1.0,0.0
random,B20MST5,828.0,0.03333333333333333,0.7,-0.6666666666666666
random,B13MST5,1941.0,1.0,0.9,0.09999999999999998
random,B14MST2,1165.0,1.0,1.0,0.0
random,B13MDT4,515.0,1.0,0.03333333333333333,0.9666666666666667
random,B14MST4,1090.0,0.3,1.0,-0.7
random,B15MDT1,967.0,1.0,1.0,0.0
random,B14MST2,1144.0,1.0,1.0,0.0
random,B6MST1,667.0,0.4,0.3333333333333333,0.06666666666666671
random,B7MDT4,773.0,1.0,0.16666666666666666,0.8333333333333334
random,B4MST5,1862.0,0.4666666666666667,0.43333333333333335,0.033333333333333326
random,B14MST5,1634.0,0.9666666666666667,1.0,-0.033333333333333326
random,B10MDT4,727.0,1.0,1.0,0.0
random,B6MDT3,693.0,0.5333333333333333,0.1,0.43333333333333335
random,B13MST4,518.0,0.7666666666666667,0.5,0.2666666666666667
random,B10MDT2,931.0,0.6,0.4,0.19999999999999996
random,B13MST2,722.0,0.03333333333333333,0.9,-0.8666666666666667
random,B13MDT1,1097.0,0.5,1.0,-0.5
random,B11MDT6,432.0,0.8333333333333334,1.0,-0.16666666666666663
random,B20MDT3,1802.0,1.0,0.4,0.6
random,B4MDT5,1009.0,0.9,1.0,-0.09999999999999998
random,B8MST3,1491.0,0.13333333333333333,0.6,-0.4666666666666667
random,B12MDT1,992.0,0.1,0.9333333333333333,-0.8333333333333334
random,B5MDT1,816.0,0.9,1.0,-0.09999999999999998
random,B14MST4,1560.0,1.0,0.6333333333333333,0.3666666666666667
random,B11MST6,513.0,1.0,1.0,0.0
