group,trial_id,timepoint,freezing_before,freezing_after,difference
random,D6MD,4654.0,0.03333333333333333,1.0,-0.9666666666666667
random,D11MS,258.0,1.0,0.9,0.09999999999999998
random,D5MD,6629.0,0.9333333333333333,1.0,-0.06666666666666665
random,D5MD,612.0,1.0,1.0,0.0
random,D1MD,2307.0,1.0,0.4666666666666667,0.5333333333333333
random,D9MD,8766.0,0.1,0.13333333333333333,-0.033333333333333326
random,D10MD,923.0,0.16666666666666666,1.0,-0.8333333333333334
random,D1MD,226.0,1.0,0.9,0.09999999999999998
random,D5MS,7544.0,0.5333333333333333,0.7666666666666667,-0.2333333333333334
random,D2MD,5569.0,0.9,0.1,0.8
random,D1MS,3348.0,1.0,0.06666666666666667,0.9333333333333333
random,D9MD,1715.0,0.6,0.5,0.09999999999999998
random,D11MD,6450.0,1.0,1.0,0.0
random,D1MS,6416.0,0.6,0.0,0.6
random,D1MD,6763.0,0.3,0.4,-0.10000000000000003
random,D7MS,948.0,0.5666666666666667,0.7333333333333333,-0.16666666666666663
random,D8MS,8179.0,0.23333333333333334,1.0,-0.7666666666666666
random,D9MS,7568.0,0.1,0.5333333333333333,-0.43333333333333335
random,D4MS,1138.0,0.16666666666666666,0.8,-0.6333333333333334
random,D3MD,141.0,0.26666666666666666,1.0,-0.7333333333333334
random,D5MS,7789.0,1.0,0.23333333333333334,0.7666666666666666
random,D7MD,5394.0,0.9666666666666667,0.0,0.9666666666666667
random,D5MS,2990.0,0.8666666666666667,1.0,-0.1333333333333333
random,D5MD,7804.0,1.0,0.5666666666666667,0.43333333333333335
random,D1MS,7851.0,1.0,0.9666666666666667,0.033333333333333326
random,D9MS,6581.0,0.3,0.5,-0.2
random,D2MS,7986.0,1.0,0.3,0.7
random,D2MS,193.0,0.3,0.16666666666666666,0.13333333333333333
random,D3MD,1325.0,0.8666666666666667,0.0,0.8666666666666667
random,D4MD,340.0,0.8666666666666667,0.4666666666666667,0.4
random,D2MS,6376.0,0.3,0.8333333333333334,-0.5333333333333334
random,D5MS,5002.0,0.3,1.0,-0.7
random,D10MD,989.0,0.6666666666666666,1.0,-0.33333333333333337
random,D9MS,7922.0,0.3,1.0,-0.7
random,D10MS,5889.0,0.4666666666666667,0.3,0.16666666666666669
random,D6MD,201.0,1.0,0.8666666666666667,0.1333333333333333
random,D11MD,1842.0,0.9666666666666667,1.0,-0.033333333333333326
random,D3MD,386.0,0.3,0.8666666666666667,-0.5666666666666667
random,D1MD,4669.0,0.4,0.2,0.2
random,D9MS,1823.0,1.0,0.4666666666666667,0.5333333333333333
random,D9MS,6990.0,1.0,1.0,0.0
random,D6MD,3134.0,0.9666666666666667,0.5,0.4666666666666667
random,D5MD,1141.0,0.43333333333333335,0.36666666666666664,0.06666666666666671
random,D1MD,6.0,0.16666666666666666,1.0,-0.8333333333333334
random,D6MS,5906.0,0.9666666666666667,0.0,0.9666666666666667
random,D10MS,1829.0,0.9666666666666667,0.0,0.9666666666666667
random,D10MD,785.0,1.0,0.23333333333333334,0.7666666666666666
random,D6MD,2416.0,1.0,0.43333333333333335,0.5666666666666667
random,D2MS,4916.0,0.8,1.0,-0.19999999999999996
random,D3MS,340.0,0.9,0.0,0.9
random,D5MS,2567.0,0.7,0.26666666666666666,0.4333333333333333
random,D1MD,8848.0,0.8,0.13333333333333333,0.6666666666666667
random,D1MD,3730.0,1.0,1.0,0.0
random,D1MD,1207.0,0.3,0.4666666666666667,-0.16666666666666669
random,D5MS,3825.0,0.4666666666666667,1.0,-0.5333333333333333
random,D3MS,2384.0,0.43333333333333335,1.0,-0.5666666666666667
random,D5MD,7742.0,0.9333333333333333,1.0,-0.06666666666666665
random,D3MD,5442.0,1.0,0.03333333333333333,0.9666666666666667
random,D1MD,7661.0,0.16666666666666666,0.36666666666666664,-0.19999999999999998
random,D5MD,2841.0,0.7333333333333333,1.0,-0.2666666666666667
random,D6MD,8448.0,0.5333333333333333,0.6,-0.06666666666666665
random,D3MD,5647.0,0.7666666666666667,1.0,-0.23333333333333328
random,D11MD,5776.0,1.0,1.0,0.0
random,D1MS,7355.0,1.0,1.0,0.0
random,D11MD,1497.0,0.6666666666666666,1.0,-0.33333333333333337
random,D4MS,6555.0,1.0,0.8333333333333334,0.16666666666666663
random,D5MD,5585.0,1.0,1.0,0.0
random,D4MS,3167.0,0.16666666666666666,1.0,-0.8333333333333334
random,D10MD,2224.0,0.4,0.26666666666666666,0.13333333333333336
random,D5MS,8662.0,0.2,1.0,-0.8
random,D9MS,522.0,0.4,0.8,-0.4
random,D11MD,3976.0,0.7333333333333333,0.9666666666666667,-0.2333333333333334
random,D5MD,7430.0,0.4666666666666667,0.6,-0.1333333333333333
random,D5MD,1461.0,0.4,0.2,0.2
random,D7MD,674.0,0.1,1.0,-0.9
random,D9MS,3253.0,0.2,0.8,-0.6000000000000001
random,D11MD,4063.0,0.36666666666666664,1.0,-0.6333333333333333
random,D10MD,972.0,0.6,1.0,-0.4
random,D4MD,7395.0,0.3,0.7666666666666667,-0.46666666666666673
