group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B2MST3,482.0,0.9,1.0,-0.09999999999999998
random,B4MDT5,1756.0,1.0,0.26666666666666666,0.7333333333333334
random,B12MDT6,1560.0,1.0,0.23333333333333334,0.7666666666666666
random,B15MST1,355.0,1.0,0.9333333333333333,0.06666666666666665
random,B15MDT1,914.0,1.0,1.0,0.0
random,B10MST4,1887.0,1.0,0.23333333333333334,0.7666666666666666
random,B6MDT4,1911.0,0.5333333333333333,0.8666666666666667,-0.33333333333333337
random,B15MST1,410.0,0.7333333333333333,0.4666666666666667,0.2666666666666666
random,B2MST3,889.0,0.43333333333333335,0.2,0.23333333333333334
random,B17MST4,1640.0,1.0,0.43333333333333335,0.5666666666666667
random,B11MST3,536.0,0.23333333333333334,1.0,-0.7666666666666666
random,B11MDT3,1057.0,1.0,0.13333333333333333,0.8666666666666667
random,B14MDT2,1091.0,0.2,0.9,-0.7
random,B7MST2,1175.0,0.5,1.0,-0.5
random,B15MDT1,1013.0,1.0,1.0,0.0
random,B15MST1,326.0,0.03333333333333333,1.0,-0.9666666666666667
random,B18MST6,770.0,0.23333333333333334,0.16666666666666666,0.06666666666666668
random,B17MDT3,577.0,1.0,1.0,0.0
